Vds,Vgs,Ids,W,L,T
30.0,0.4,1.2227e-06,1000,8,0
0.1,1.0,1.1588e-06,1000,8,25
1.0,0.8,2.2665e-06,1000,8,25
5.0,0.8,2.4376e-06,1000,8,25
10.0,0.6,7.1783e-07,1000,8,25
20.0,0.6,1.5626e-06,1000,8,25
30.0,0.4,1.2979e-06,1000,8,25
0.1,1.0,1.0929e-06,1000,8,80
1.0,0.8,2.4564e-06,1000,8,80
5.0,0.6,6.9309e-07,1000,8,80
10.0,0.6,8.5779e-07,1000,8,80
20.0,0.6,1.7516e-06,1000,8,80
30.0,0.4,1.4719e-06,1000,8,80
0.1,1.0,8.6076e-07,1000,10,0
1.0,0.8,1.4243e-06,1000,10,0
5.0,0.8,1.5151e-06,1000,10,0
10.0,0.8,1.6895e-06,1000,10,0
20.0,0.6,7.3072e-07,1000,10,0
30.0,0.6,1.7755e-06,1000,10,0
0.1,1.0,8.3487e-07,1000,10,25
1.0,0.8,1.4884e-06,1000,10,25
5.0,0.8,1.5909e-06,1000,10,25
10.0,0.8,1.7705e-06,1000,10,25
20.0,0.6,7.8352e-07,1000,10,25
30.0,0.6,1.859e-06,1000,10,25
0.1,1.0,7.8861e-07,1000,10,80
1.0,0.8,1.627e-06,1000,10,80
5.0,0.8,1.7611e-06,1000,10,80
10.0,0.8,1.9515e-06,1000,10,80
20.0,0.6,9.0794e-07,1000,10,80
30.0,0.4,5.3852e-07,1000,10,80
0.1,1.0,6.6635e-07,1000,12,0
1.0,0.8,1.0259e-06,1000,12,0
5.0,0.8,1.0863e-06,1000,12,0
10.0,0.8,1.1986e-06,1000,12,0
20.0,0.6,4.1277e-07,1000,12,0
30.0,0.6,1.0079e-06,1000,12,0
0.1,1.0,6.4671e-07,1000,12,25
1.0,0.8,1.0756e-06,1000,12,25
5.0,0.8,1.1442e-06,1000,12,25
10.0,0.8,1.2599e-06,1000,12,25
20.0,0.6,4.508e-07,1000,12,25
30.0,0.6,1.0635e-06,1000,12,25
0.1,1.2,1.0359e-06,1000,12,80
1.0,0.8,1.1842e-06,1000,12,80
5.0,0.8,1.2755e-06,1000,12,80
10.0,0.8,1.3981e-06,1000,12,80
20.0,0.6,5.4187e-07,1000,12,80
30.0,0.6,1.1904e-06,1000,12,80
